Min,Max,Median,Mean,Point_id
0.6727273,0.8208955,0.7582418,0.7566991,50324578
0.24476695,0.27943662,0.25549528,0.2571065,50341930
0.18260038,0.21365057,0.20142241,0.2011001,50342776
0.3522604,0.65308297,0.44145456,0.45981458,50343154
0.23190597,0.3568798,0.28087267,0.28493398,50343244
0.32560354,0.7193606,0.5700227,0.5537424,50343778
0.8167792,0.8732639,0.83797157,0.838574,50343800
0.25542966,0.44297907,0.2805588,0.28603542,50362788
0.5927768,0.8130841,0.76357317,0.74491,50362842
0.20862308,0.87447214,0.7287369,0.69686615,50363026
0.8706422,0.92886347,0.91638076,0.91526294,50364606
0.5558583,0.68834686,625,0.62390786,50364624
0.19587629,0.30306676,0.22177914,0.22947355,50382730
0.24933451,0.4720641,0.27694234,0.2825459,50383320
0.34827018,0.66976,0.57458913,0.5479925,50383504
0.4814395,0.6802326,0.56649613,0.5683187,50383750
0.43276837,0.7173505,0.55042017,0.5524544,50383804
0.34162897,0.6028751,0.4291313,0.44657516,50401930
0.28698954,0.5081039,0.3545966,0.37359285,50402656
0.5892034,0.7188656,0.6551724,0.6555509,50403244
0.37649244,0.61065376,0.5214761,0.5189279,50403710
0.0,0.07828352,0.05574303,0.0497967,50423360
0.2094529,0.4808966,0.25647575,0.26586333,50443654
0.2528409,0.5045359,0.3341574,0.3249407,50462726
0.1969697,0.37836224,0.23016906,0.23216192,50463076
0.52758276,0.7588025,0.64565843,0.64717805,50463086
0.4268802,0.57058275,0.5385588,0.5290396,50281920
0.22674018,0.42603266,0.32115343,0.3190404,50322648
0.29892892,0.5103912,0.3821368,0.38709545,50361942
0.06476788,0.16171618,0.11023622,0.109197736,50464184
0.15104452,0.24369748,0.21546066,0.20914932,50464692
0.81598866,0.89241713,0.87943643,0.87737006,50483070
0.14027579,0.67941016,0.19295558,0.21063885,50483710
0.19911012,0.27425689,0.23067522,0.23070256,50484204
0.40209508,0.7203762,0.6205889,0.60903454,50502616
0.787426,0.8943045,0.8505715,0.8494419,50503080
0.5057442,0.7622115,0.7230507,0.71960104,50503224
0.10512914,0.2775069,0.16266376,0.17009482,50503246
0.5969137,0.7696812,0.6923779,0.69058603,50503770
0.6442006,0.8245041,0.8113585,0.7918722,50523028
0.42362943,0.73748106,0.53110737,0.5513048,50523064
0.039691944,0.08260135,0.057451233,0.056353092,50523358
0.8164727,0.91588783,0.85258484,0.85910594,50523412
0.254102,0.45167324,0.34262064,0.34877482,50523642
0.44878957,0.74240524,0.57962906,0.5882664,50523818
0.6798773,0.84422493,0.78899837,0.7840618,50524662
0.64247084,0.76902634,0.7067031,0.7026072,50542698
0.26231453,0.860306,0.48253012,0.47501034,50543112
0.3997407,0.77229434,0.6548735,0.6408844,50543998
0.62666667,0.8867093,0.80490446,0.79177284,50563342
0.06875754,0.46022156,0.10911425,0.12638274,50563632
0.22463176,0.43948328,0.30462363,0.3165413,50563750
0.26570866,0.63265306,0.30427784,0.32651293,50564224
0.6691919,0.8084633,0.71799767,0.72419375,50584618
0.5553633,0.80253625,0.6738609,0.6723258,50584702
0.52489245,0.77631885,0.6706404,0.666974,50602780
0.6966581,0.7517416,0.7330416,0.73192644,50602934
0.552381,0.6418485,0.6004619,0.60140836,50603248
0.5238829,0.57702905,0.56485176,0.56107795,50603324
0.7749153,0.82010114,0.79839426,0.7990858,50603504
0.7824634,0.89441663,0.85967565,0.8536903,50603526
0.24478285,0.81706303,0.29901356,0.41236827,50622704
0.089376055,0.27366555,0.1494069,0.16198143,50622776
0.27853578,0.476259,0.3574312,0.35979488,50623190
0.8416801,0.89211446,0.86742884,0.87034607,50623762
0.5947826,0.6800227,0.6307054,0.63592565,50642734
0.52205294,0.73179525,0.62184626,0.6207951,50642762
0.15473527,0.3426791,0.18319254,0.1873352,50642870
0.64394546,0.82425535,0.7280282,0.7231975,50643036
0.44702217,0.8426298,0.8035398,0.78217965,50644718
0.45833334,0.62821245,0.59207267,0.5861682,50663746
0.1536447,0.69297343,0.1891892,0.24485783,50663868
0.52960896,0.69128543,0.629932,0.62189084,50682936
0.56119573,0.89254284,0.82969797,0.82475126,50683512
0.33136314,0.75567704,0.56568867,0.5549967,50683816
0.52990156,0.6822058,0.5923246,0.5946546,50703190
0.24340723,0.48877805,0.35857642,0.370576,50703800
0.21992843,0.5548712,0.3381171,0.34777084,50703804
0.6207185,0.77212614,0.732252,0.728868,50503200
0.7947265,0.9042595,0.8961558,0.8920523,50582764
0.19008264,0.46484572,0.2120697,0.22365874,50603288
0.667063,0.76244503,0.7251462,0.7258426,50722734
0.28213903,0.38663435,0.3207155,0.32215005,50723094
0.22808196,0.43990442,0.27626032,0.28084028,50723242
0.3937164,0.8206448,0.63574207,0.6412138,50723368
0.24022347,0.59583056,0.35109395,0.3588117,50723422
0.84164816,0.90269077,0.8888484,0.8841074,50723512
0.56889874,0.7826464,0.6910069,0.683201,50723658
0.26920593,0.4875403,0.3577922,0.36620444,50743822
0.22571002,0.76553595,0.26187462,0.38313204,50762938
0.12663953,0.16197558,0.13870353,0.13897249,50763800
0.3580705,0.49431437,0.4386973,0.4378279,50764612
0.15031417,0.5518072,0.40948692,0.4124247,50783646
0.32361153,0.50258684,0.38156694,0.39296818,50783736
0.2564372,0.4341518,0.31518665,0.32275876,50803190
0.27329,0.7208633,0.36340132,0.38423544,50803618
0.39251894,0.7795359,0.502765,0.52661365,50803870
0.2869063,0.70255136,0.38965866,0.4040066,50804640
0.31041375,0.59371036,0.45921922,0.45647845,50863488
0.44300628,0.66084623,0.4778865,0.49773797,50863744
0.29660547,0.50517976,0.45894298,0.43552583,50882674
0.17826337,0.3060932,0.22070986,0.22316124,50883424
0.05419886,0.11278196,0.07430984,0.077229425,50883620
0.2732228,0.8483965,0.45545548,0.4736769,50883724
0.17705736,0.3587633,0.26044226,0.26799074,50884234
0.3865152,0.578019,0.4993954,0.4929145,50902630
0.30860928,0.3317471,0.32327297,0.32322523,50902792
0.391278,0.7889782,0.6050013,0.5969236,50903188
0.342059,0.7211256,0.45976645,0.4783017,50903664
0.42053849,0.72787094,0.54021835,0.5423109,50903700
0.30163044,0.5173894,0.33572158,0.33921665,50903736
0.6745676,0.83428,0.74287313,0.7476473,50904334
0.80892944,0.8835896,0.84796417,0.8480292,50922924
0.35955423,0.51466835,0.39292604,0.4013775,50923054
0.21526419,0.7742947,0.6666667,0.5699168,50923216
0.19786368,0.77927065,0.2441499,0.26961404,50923768
0.1761827,0.3430311,0.20599455,0.2107059,50943764
0.1307847,0.23287672,0.16113745,0.16199715,50943800
0.29742792,0.6686022,0.5881078,0.54296535,50963186
0.57227385,0.8474236,0.7671627,0.73687994,50963252
0.13358779,0.48448044,0.2568306,0.27969122,50982686
0.0,0.062114276,0.017108787,0.019251877,50983172
0.290463,0.38264215,0.33221722,0.3324541,50983654
0.0,0.025981205,0.00802313,0.008876132,50983792
0.6115866,0.7734237,0.7404705,0.73149985,51002852
0.39147288,0.66716194,0.53878117,0.5401405,51003148
0.0,0.09118218,0.03739562,0.0399276,51003396
0.40626803,0.82812214,0.67448,0.66730946,51003522
0.3242938,0.68527657,0.4979571,0.4892509,51004346
0.49844432,0.64282763,0.5706413,0.5675484,51022656
0.13359419,0.29595375,0.17081448,0.1763751,51023088
0.30235043,0.79770803,0.70212764,0.6623207,51023502
0.23881538,0.34067798,0.26988104,0.27507645,51023782
0.22074853,0.2999431,0.24848565,0.2537716,51023786
0.028388599,0.03936825,0.03553772,0.035451937,50704620
0.17168467,0.5438163,0.35519412,0.3498315,50783212
0.17692506,0.23343766,0.1904204,0.19547725,50823054
0.75192046,0.8208287,0.7891015,0.7879288,50902644
0.058203813,0.07963927,0.0680188,0.06892608,51024612
0.26065892,0.6798689,0.48974943,0.49310103,51043110
0.15656818,0.3781058,0.24756521,0.2425254,51043672
0.62437946,0.8948927,0.8748529,0.8620384,51044692
0.53984964,0.8895404,0.7762588,0.77983916,51062628
0.88499886,0.92312676,0.911643,0.9100029,51062638
0.2691118,0.80046284,0.54718053,0.5770103,51063214
0.3390509,0.4742268,0.40772972,0.40623462,51063710
0.64690775,0.8110892,0.7403623,0.7393857,51063714
0.3620994,0.58190405,0.4669354,0.46431828,51063764
0.18627125,0.22334848,0.2044141,0.20391858,51082806
0.7150524,0.75497913,0.7326709,0.73458415,51082954
0.39700472,0.67294115,0.5368124,0.5393298,51083148
0.0,0.26207513,0.08312808,0.079494506,51102708
0.055841923,0.3632525,0.12377559,0.14293666,51102712
0.23447,0.71309423,0.38581046,0.39926216,51103504
0.5036573,0.80419344,0.7657033,0.73775494,51122656
0.5755541,0.796762,0.7302518,0.72299844,51123322
0.8125,0.852498,0.8328224,0.8325087,51142628
0.31055465,0.695367,0.64105594,0.6237126,51142636
0.023110988,0.07692308,0.036555313,0.04071013,51142790
0.22075379,0.5441767,0.27070552,0.26929358,51142816
0.2213239,0.5857471,0.48580968,0.44558865,51143068
0.53510594,0.82663405,0.75590694,0.7420856,51143722
0.53660935,0.7532467,0.72254956,0.7168925,51143812
0.24094135,0.6838843,0.4856668,0.47607598,51143826
0.5351771,0.7312187,0.67725694,0.6705974,51163744
0.6062291,0.75285566,0.71224487,0.7007628,51163784
0.22262414,0.26740402,0.24224806,0.24151053,51182618
0.22990051,0.7503852,0.46912315,0.44227704,51183238
0.16788322,0.28650767,0.24193011,0.23074259,51183646
0.47733063,0.64,0.53566355,0.5322559,51203106
0.22790454,0.3311814,0.2525684,0.26284978,51203696
0.61145777,0.8115155,0.7442822,0.7379865,51203818
0.8045793,0.84697986,0.8286938,0.8278423,51204708
0.20560509,0.6533413,0.30721015,0.38179004,51223074
0.60918975,0.82570046,0.7072155,0.7146446,51223318
0.29214382,0.565269,0.3759722,0.39712808,51223416
0.20268114,0.699667,0.2470055,0.31966165,51223644
0.1496399,0.3236566,0.17236084,0.17913347,51223648
0.5797886,0.75962853,0.6931426,0.685319,51223716
0.44931063,0.82693,0.6471577,0.6407476,51223738
0.23457882,0.46944544,0.33587313,0.33394364,51223770
0.4437477,0.74814814,0.58389264,0.58111393,51223780
0.39797136,0.7704194,0.65027976,0.62591296,51243172
0.10041894,0.36779964,0.1450287,0.1578495,51243394
0.20152432,0.3006135,0.22790906,0.23218592,51243634
0.51235396,0.7022184,0.5742362,0.5933255,51243714
0.8172043,0.86789495,0.8383474,0.83836037,51243732
0.40590405,0.5210606,0.4431651,0.4455267,51243796
0.05379225,0.078607745,0.06651063,0.066479355,51244042
0.34444445,0.6293333,0.4945352,0.48935607,51244618
0.8113299,0.86416966,0.8473047,0.84564346,51262936
0.4714567,0.81370354,0.7495587,0.7361052,51263404
0.5441299,0.775197,0.62774754,0.6369783,51263436
0.627451,0.784375,0.7050243,0.7038235,51263754
0.5640327,0.7099596,0.6237337,0.6303809,51264052
0.02406978,0.04650113,0.034942154,0.03466118,51282676
0.18125701,0.419902,0.2536756,0.26733375,51282726
0.5851086,0.6694787,0.6240929,0.62522316,51282946
0.48540992,0.694451,0.5153846,0.52854997,51283122
0.23121236,0.46686,0.36575034,0.34817225,51283140
0.55287147,0.8473896,0.7670975,0.7562449,51283194
0.726926,0.80135334,0.7473684,0.74953586,51283198
0.09477624,0.18039432,0.13450292,0.1337271,51024306
0.34796405,0.7650293,0.69687736,0.69523823,51063768
0.5319426,0.84222454,0.8242372,0.8135777,51142618
0.16174902,0.24496374,0.17427675,0.17866364,51143450
0.08280482,0.22660479,0.1460948,0.1549607,51222660
0.41088787,0.78229475,0.5563403,0.54798037,51223824
0.47551253,0.5896391,0.53329504,0.5331966,51302638
0.8345944,0.8548043,0.84376633,0.84374654,51302776
0.38270143,0.64142305,0.4808567,0.49737263,51302836
0.008720931,0.29127276,0.10514274,0.11596664,51303674
0.31057268,0.5705522,0.4858342,0.47764102,51323114
0.48870206,0.7781929,0.6505199,0.6401341,51323126
0.70877194,0.8527772,0.7798042,0.78095007,51323650
0.40544412,0.5703744,0.4738828,0.47395706,51323664
0.0,0.008887172,0.0045395335,0.004078957,51342722
0.5773904,0.7880462,0.6864162,0.69076556,51343172
0.23598078,0.39661428,0.3136006,0.31160793,51343780
0.18702799,0.30483633,0.21963564,0.22406559,51343816
0.26177436,0.3678026,0.30044842,0.30305117,51344234
0.8915763,0.92001516,0.9016122,0.90258586,51344618
0.734311,0.8618822,0.8316426,0.82578146,51362942
0.5488137,0.7401355,0.6069707,0.6186202,51363194
0.57228756,0.8102619,0.760366,0.75158364,51363198
0.42189953,0.77055377,0.49335515,0.5020981,51363212
0.5795796,0.6784741,0.6608295,0.65471953,51363374
0.50072235,0.7012253,0.6044491,0.59219986,51363378
0.3378945,0.475316,0.39497307,0.395973,51363436
0.2654993,0.38773078,0.34268087,0.34313506,51363628
0.012725345,0.023315886,0.017621,0.017915882,51364706
0.18968834,0.2266881,0.21142857,0.20996866,51382596
0.2573932,0.59232754,0.35124904,0.37589172,51382836
0.0,0.08503232,0.02618675,0.03047906,51383142
0.43140322,0.6780215,0.5876889,0.5829253,51383160
0.33307528,0.7050376,0.5249332,0.5304797,51383760
0.17471193,0.23451635,0.19114219,0.1938781,51383804
0.53467995,0.6902873,0.58053184,0.58351505,51402954
0.31008208,0.42773408,0.35945904,0.3595441,51402958
0.26898327,0.7512418,0.580042,0.55077416,51403188
0.37846455,0.73556155,0.4784469,0.48246428,51403236
0.44869286,0.665621,0.6129451,0.5981416,51403314
0.24689488,0.71270716,0.30585274,0.38284335,51403564
0.037786853,0.122290164,0.0810509,0.0829981,51403770
0.3955392,0.4951652,0.43124112,0.4313648,51403792
0.26529658,0.7416099,0.6003143,0.53701514,51403810
0.041316528,0.07198268,0.052559137,0.052711736,51404284
0.155902,0.19190142,0.17319663,0.17374378,51422818
0.17665817,0.31813866,0.25965858,0.25921783,51423570
0.18106236,0.5718397,0.23852386,0.2573931,51423634
0.5678466,0.7705564,0.62767476,0.6353966,51424242
0.78985685,0.9296075,0.9135066,0.9128669,51443772
0.45844504,0.573201,0.5081685,0.51172864,51444012
0.19447187,0.57348704,0.22618549,0.2633013,51462892
0.32108295,0.82530636,0.7770715,0.73723483,51463668
0.10094568,0.73192704,0.11777211,0.20049664,51463794
0.0,0.10809011,0.042788662,0.045074463,51483172
0.295091,0.43105653,0.35312665,0.35549283,51483316
0.49212512,0.6019248,0.55560464,0.55350995,51483496
0.7096019,0.8522834,0.7872434,0.7858187,51483656
0.15403666,0.18236473,0.1692391,0.16884394,51483666
0.4368086,0.7737695,0.6740227,0.6760013,51483800
0.6418025,0.83210653,0.78941,0.77941793,51502910
0.30037153,0.41199887,0.338227,0.33885515,51502946
0.11302884,0.45544267,0.13091922,0.20788148,51503294
0.16361931,0.19880337,0.18065888,0.18079267,51503628
0.657713,0.85477334,0.83131325,0.827927,51503754
0.14541388,0.27090302,0.17700666,0.18706967,51523666
0.107305326,0.41622707,0.1282305,0.15576327,51523690
0.3538665,0.6278036,0.5675025,0.5542318,51523694
0.38867924,0.70366067,0.4910123,0.48823285,51523730
0.5190337,0.70413125,0.62415123,0.6231917,51524078
0.2408214,0.7381001,0.29869524,0.3184659,51542802
0.16952293,0.22368106,0.18747121,0.18800488,51542896
0.46075085,0.85130686,0.80387795,0.780147,51543194
0.4668063,0.8433315,0.6798806,0.6681975,51543482
0.4475695,0.5266403,0.49812734,0.4946659,51303800
0.5465,0.651134,0.57367635,0.5791644,51364022
0.34896064,0.44057193,0.38777414,0.3891883,51422794
0.14577398,0.19195814,0.16993465,0.16971254,51502870
0.33535165,0.6399279,0.57011855,0.55413616,49141966
0.1587434,0.5898294,0.33216578,0.34123766,49561970
0.20026918,0.6874089,0.43736476,0.41392267,50203270
0.34686887,0.64121574,0.5531174,0.52938896,50443388
0.17281164,0.3487118,0.20046756,0.20389642,50702650
0.40972644,0.7976795,0.57389504,0.5774571,53741658
0.0,0.01534374,0.00275141,0.003436693,54961762
0.23551637,0.49554566,0.41034177,0.4082077,55802390
0.13971014,0.29264957,0.20959333,0.21389495,51544566
0.014370154,0.024492878,0.018304976,0.018474326,51562926
0.25284973,0.6722599,0.4349909,0.4272083,51563178
0.14249037,0.2018733,0.18629657,0.17899042,51563322
0.022890778,0.057401396,0.038643483,0.03941987,51563670
0.6306306,0.89979297,0.8675809,0.85039794,51563710
0.48527706,0.62384474,0.5492662,0.5565758,51563778
0.40053684,0.5496877,0.44151866,0.45169982,51583224
0.12823507,0.43342113,0.17112911,0.209686,51583246
0.20493227,0.3386296,0.2781644,0.28092372,51583590
0.8796526,0.9099789,0.8960835,0.89593565,51583744
0.1045862,0.36288935,0.23492548,0.2339402,51584502
0.20911722,0.5164006,0.23586744,0.2754077,51602692
0.23532313,0.28899083,0.2609506,0.26020133,51602826
0.21453756,0.43823618,0.35487464,0.35179994,51603214
0.2111347,0.44184852,0.3060925,0.30821833,51603566
0.42724457,0.8929926,0.8567438,0.8469741,51603634
0.5202989,0.7505,0.66557544,0.66263026,51603750
0.18065433,0.2267751,0.19713262,0.19862522,51622644
0.0,0.13087675,0.051690105,0.054757375,51622770
0.37216827,0.5570417,0.46040776,0.45706555,51622806
0.22771536,0.34455588,0.27833962,0.28493857,51622914
0.1852268,0.29634038,0.21126953,0.21221194,51623206
0.48970413,0.67991024,0.61465335,0.6052045,51623350
0.3154076,0.691872,0.38657522,0.40578634,51623490
0.76553214,0.78621227,0.7729931,0.77350867,51623628
0.7972615,0.8156425,0.8057318,0.8061603,51642748
0.20447284,0.4236078,0.29453263,0.30440447,51643338
0.4195142,0.81940264,0.7189492,0.7163008,51643410
0.47039536,0.6152604,0.5351682,0.5345339,51643776
0.15724768,0.19379194,0.17956205,0.17886482,51643794
0.59475696,0.7884866,0.65635544,0.6628858,51644382
0.64947927,0.8275327,0.7656338,0.767328,51662758
0.3114463,0.59646136,0.38502854,0.39575243,51663016
0.6808811,0.88784266,0.8520018,0.8489695,51663358
0.13219234,0.19171622,0.1567404,0.15782297,51663594
0.25613275,0.44661862,0.28074765,0.28348368,51663648
0.57601607,0.7676039,0.7261114,0.717722,51663764
0.054224003,0.4046062,0.11653344,0.15482776,51682826
0.77914923,0.88936853,0.8672608,0.8597688,51683378
0.17048092,0.2473573,0.22109663,0.21389711,51683574
0.13455464,0.3588633,0.15754661,0.16568522,51683596
0.559633,0.7677794,0.6904733,0.6919534,51683776
0.0040995195,0.14354785,0.058350965,0.06535419,51703244
0.7992701,0.86032623,0.8507602,0.84964466,51722766
0.22752605,0.27290988,0.25098425,0.24967691,51722942
0.1963902,0.3956316,0.33849558,0.32886773,51723256
0.20678926,0.3957806,0.225663,0.23596139,51723310
0.18957247,0.28275552,0.254376,0.24321635,51723320
0.31227845,0.5939549,0.42741686,0.42716098,51723574
0.18573432,0.7830083,0.22212693,0.31292802,51723592
0.2204373,0.80107266,0.7501225,0.7051814,51723772
0.29950082,0.41867954,0.37171888,0.3721783,51723826
0.5824176,0.7329287,0.675359,0.6680815,51724084
0.5270121,0.8355713,0.56981605,0.6026082,51724638
0.16133793,0.4402962,0.19138756,0.2011213,51743678
0.3345378,0.49170354,0.38839963,0.40225577,51743714
0.57140136,0.79563123,0.7465397,0.73236173,51743796
0.3853762,0.85842854,0.7851567,0.7352586,51743800
0.25234374,0.36735702,0.26770437,0.27024978,51762822
0.63853437,0.7638622,0.7088696,0.7108809,51762864
0.41102973,0.77731353,0.60739684,0.5971597,51762918
0.21432361,0.4437682,0.3551572,0.35677922,51763146
0.6785714,0.79376936,0.7413627,0.7408341,51763164
0.16831411,0.56077904,0.31698775,0.31244797,51763242
0.2638818,0.536036,0.40887064,0.40556577,51763558
0.672209,0.7730323,0.7352941,0.73157084,51763654
0.37666762,0.72703564,0.40429184,0.44449553,51763698
0.4871959,0.551462,0.51961666,0.5185227,51764582
0.18138757,0.3230063,0.20036131,0.21216659,51782754
0.64675456,0.85981756,0.834856,0.80640686,51782848
0.38536584,0.7634697,0.6050782,0.5962453,51782890
0.32988665,0.6380143,0.47235495,0.4898859,51783438
0.16083062,0.2468338,0.1755137,0.17689969,51783710
0.5274414,0.64478195,0.62079805,0.6167468,51783760
0.78688186,0.8734832,0.8350943,0.8338932,51783768
0.18829075,0.4773813,0.20802641,0.21726242,51583734
0.1903687,0.4852443,0.29473424,0.30882823,51623296
0.27923292,0.6917939,0.6264383,0.60112745,51783786
0.13869864,0.5301488,0.1698456,0.18315661,51802666
0.4722132,0.5941121,0.5314286,0.5315601,51802792
0.38078603,0.7441631,0.6443547,0.620892,51802810
0.15628059,0.2099719,0.17285895,0.17410348,51802860
0.38317224,0.6303378,0.5463886,0.5383444,51803170
0.2285192,0.49026763,0.34580034,0.3420996,51803274
0.47614706,0.63804966,0.5540745,0.5547423,51804120
0.15631902,0.30574325,0.2236068,0.22690012,51822906
0.39351535,0.4725314,0.42043346,0.42163664,51823018
0.52146816,0.6775956,0.63769037,0.6332593,51823686
0.66528684,0.75794035,0.719941,0.718944,51823750
0.25448784,0.43572706,0.34169888,0.3426636,51823768
0.89059424,0.92580104,0.91866195,0.9166006,51823794
0.100137174,0.19004975,0.12767026,0.13018323,51824026
0.24379948,0.70978063,0.3469595,0.38931513,51843016
0.791612,0.90020365,0.87809366,0.8722483,51843208
0.39704272,0.8455648,0.5896591,0.5913944,51843370
0.5956417,0.7242195,0.66106844,0.65928674,51843656
0.37381762,0.5715242,0.47091573,0.48108742,51843782
0.19137749,0.2887078,0.2368857,0.23650832,51862582
0.17046005,0.26155794,0.19605228,0.19804716,51863338
0.6077613,0.7596063,0.714652,0.7002094,51863446
0.2934492,0.6243486,0.37117478,0.37516648,51863646
0.7613047,0.9028638,0.8552036,0.8541203,51863808
0.20287253,0.23628563,0.22089553,0.22083794,51883690
0.0,0.011673559,0.0038406902,0.004167721,51883708
0.15895611,0.20351589,0.18044445,0.17904031,51883720
0.6575639,0.70014995,0.6812418,0.6800368,51883828
0.55378485,0.87950087,0.84615386,0.82264596,51903194
0.20086744,0.6519311,0.46599674,0.43729687,51903328
0.18102029,0.5751087,0.5212153,0.50349903,51903342
0.55263156,0.7908497,0.7072649,0.6983953,51923178
0.27842402,0.43469027,0.33056617,0.33498007,51923376
0.15073991,0.17477933,0.16384181,0.16318974,51923710
0.0012603117,0.014170157,0.0076397266,0.0076872315,51923724
0.3913769,0.79800326,0.67205954,0.64772767,51942720
0.48349097,0.57863295,0.550338,0.54812026,51943354
0.4292683,0.6114928,0.4893617,0.4956957,51943554
0.67809623,0.8470024,0.80069256,0.79225165,51943654
0.18325731,0.20376523,0.1922658,0.1923297,51943702
0.6137612,0.8168438,0.7528484,0.7436548,51943738
0.58641356,0.85692227,0.82381207,0.8187293,51943774
0.77920055,0.9277788,0.9160962,0.90780467,51944554
0.28526467,0.57062423,0.35774285,0.3723237,51963208
0.0059484467,0.4425864,0.17705382,0.1961355,51963348
0.3974183,0.79179466,0.69887626,0.6877326,51963688
0.7083962,0.76479363,0.7411284,0.7418425,51963894
0.24193087,0.42182302,0.28801385,0.2941091,51982734
0.83137584,0.895302,0.87769145,0.8764427,51982864
0.30309403,0.6143654,0.53965324,0.5357887,51983310
0.1668096,0.22575559,0.19939917,0.19857778,51983700
0.38535413,0.8327944,0.7802939,0.7558189,51983736
0.4800885,0.57844514,0.54611313,0.5430879,52002838
0.6898508,0.80472726,0.76199543,0.7616822,52003090
0.26453376,0.5602007,0.2924686,0.3379994,52003108
0.13745454,0.1899012,0.14769065,0.14876576,52003302
0.3054353,0.35119048,0.34111482,0.33675388,52003320
0.46173307,0.5281399,0.5018405,0.5031344,52003714
0.17985092,0.26753736,0.21123219,0.21391778,52023612
0.18505155,0.24308965,0.20208281,0.20527662,52023674
0.13617377,0.3637621,0.3232975,0.30688918,52023728
0.19183673,0.24697755,0.21247923,0.21412638,52023764
0.5424648,0.82834417,0.8082934,0.7704126,51783782
0.7244218,0.83229816,0.8105136,0.79936504,51843214
0.35662898,0.51744187,0.39861,0.40474057,51962812
0.25471285,0.71419734,0.58648956,0.5784177,51981896
0.31631455,0.69617486,0.46038353,0.47183642,52002852
0.29787233,0.45068216,0.3764936,0.37438494,52042916
0.77314943,0.8503119,0.82446265,0.8226217,52043072
0.20296228,0.44305587,0.22070223,0.23043244,52043252
0.0,0.03313709,0.01663065,0.016891992,52043276
0.28371674,0.3764687,0.34162623,0.33871007,52043614
0.22059476,0.52462894,0.24528302,0.26251665,52043736
0.16550021,0.25902164,0.2056002,0.20798138,52062584
0.18327557,0.5652174,0.2326284,0.240919,52063280
0.4730656,0.7854807,0.7017148,0.6988609,52063448
0.17691198,0.22212909,0.21049596,0.21020187,52063672
0.1356919,0.5048309,0.15450545,0.18184757,52063954
0.32293913,0.85916513,0.48443794,0.5240851,52064590
0.6353419,0.76703775,0.67431194,0.68070215,52082870
0.16927592,0.38900113,0.1995128,0.20273721,52083346
0.7222334,0.79447967,0.7563432,0.75747937,52083664
0.47420147,0.77732974,0.73260075,0.70384437,52102818
0.28882384,0.5763048,0.41534066,0.39919078,52103584
0.33654177,0.52,0.4387116,0.4316602,52103706
0.22564936,0.35194585,0.26532257,0.27019688,52103714
0.11722306,0.19409513,0.14437135,0.14773986,52122706
0.12453943,0.1824253,0.14859438,0.1484576,52122720
0.21668029,0.381361,0.2710321,0.2844802,52122904
0.7119127,0.78044105,0.76421773,0.7631194,52122918
0.2874097,0.6394093,0.33051226,0.34712595,52123612
0.32347825,0.45422116,0.42158616,0.41419736,52142764
0.18198445,0.5092025,0.22919796,0.23985547,52142866
0.3928113,0.6449677,0.5339643,0.526561,52142920
0.13554464,0.19990401,0.16564706,0.16692124,52143634
0.6374718,0.707431,0.67908186,0.6778321,52143652
0.08006536,0.103393845,0.090127,0.09051062,52143746
0.21253954,0.60361177,0.48269737,0.46779636,52143760
0.6671907,0.7113857,0.6989006,0.69665533,52143764
0.56151307,0.67122394,0.5948718,0.6036371,52143948
0.0013411568,0.21521522,0.075303264,0.08875275,52143966
0.40878755,0.6196278,0.5098629,0.5089764,52163310
0.44705668,0.6344464,0.58053756,0.57249224,52163368
0.19976635,0.32265446,0.2709909,0.26701027,52163772
0.15499474,0.44549227,0.17287569,0.18597709,52163934
0.6944367,0.8470917,0.76528925,0.76233333,52182852
0.5764359,0.67372423,0.63528574,0.6320839,52183668
0.23809524,0.7769376,0.59181345,0.5545872,52183848
0.5598909,0.7716063,0.66702986,0.67169166,52184320
0.42538655,0.5974202,0.517961,0.52534956,52203286
0.3023764,0.65670156,0.5699589,0.55415064,52203656
0.17769517,0.2623793,0.19990116,0.204415,52203692
0.2583604,0.50407994,0.34006482,0.35085827,52223108
0.7300076,0.82748485,0.81255496,0.80510545,52223180
0.17752443,0.31634182,0.19185247,0.19433627,52223686
0.022762707,0.031482756,0.027587067,0.027609,52224014
0.14094505,0.4558354,0.21532844,0.2228455,52242552
0.44500846,0.59376717,0.52185,0.5172858,52263400
0.512275,0.70433396,0.61898774,0.61465937,52263646
0.532382,0.8311089,0.76230127,0.75679916,52263754
0.26946512,0.55502844,0.42057443,0.41573414,52263990
0.09279344,0.15418632,0.12354739,0.12217383,52264048
0.5175688,0.7134647,0.5529623,0.5656147,52264066
0.27129593,0.34891775,0.2907268,0.2930711,52283620
0.38616398,0.6376605,0.52752924,0.5264515,52283670
0.38080654,0.680156,0.60970575,0.61169,52283750
0.05457401,0.35302013,0.24249561,0.24908501,52283782
0.0,0.28099006,0.06086506,0.07650935,52283958
0.121836685,0.17145115,0.14729422,0.14693964,52042582
0.43889,0.56113255,0.4942005,0.493202,52123372
0.811908,0.87202483,0.86262554,0.8606617,52142854
0.3789787,0.62230784,0.5259154,0.5297145,52223212
0.49073404,0.72016674,0.62598425,0.62259173,52262824
0.29021937,0.34438396,0.31875,0.3181332,52323438
0.7489722,0.83213323,0.791599,0.7919458,52323696
0.1778058,0.23963699,0.1871075,0.19355732,52323746
